1713838038.9577024,-1708,-12,18996
1713838039.060329,-1644,-1276,17632
1713838039.1629398,-800,-2688,19776
1713838039.2655394,-1876,-1304,16804
1713838039.3681312,-1944,-752,13764
1713838039.470757,-8928,5420,12276
1713838039.5733557,-2664,-12144,15824
1713838039.6759572,-4976,-2452,16952
1713838039.7785428,-22404,17892,7740
1713838039.881142,3848,-6704,32767
1713838039.9837494,2960,4588,5744
1713838040.086344,-9452,4808,16072
1713838040.188933,-7292,3580,17464
1713838040.2915194,-5056,3308,15324
1713838040.3941028,-5516,-640,16276
1713838040.4967234,-2912,-1096,17756
1713838040.5993156,-488,-420,18552
1713838040.7018995,-2120,-992,18132
1713838040.8044891,-1892,-632,17020
1713838040.9070802,-1320,-700,16548
1713838041.0096774,-800,-1080,18040
